2025-02-17 20:38:51,560 - Epoch [11/100], Train Loss: 0.6841, Train Accuracy: 70.76%, Test Accuracy: 65.36%
2025-02-17 20:38:52,673 - Epoch [12/100], Train Loss: 0.6667, Train Accuracy: 72.86%, Test Accuracy: 65.87%
2025-02-17 20:38:54,156 - Epoch [13/100], Train Loss: 0.6671, Train Accuracy: 71.57%, Test Accuracy: 64.85%
2025-02-17 20:38:57,559 - Epoch [14/100], Train Loss: 0.6458, Train Accuracy: 74.47%, Test Accuracy: 64.16%
2025-02-17 20:39:00,564 - Epoch [15/100], Train Loss: 0.6420, Train Accuracy: 74.96%, Test Accuracy: 64.16%
2025-02-17 20:39:03,935 - Epoch [16/100], Train Loss: 0.6265, Train Accuracy: 75.77%, Test Accuracy: 64.68%
2025-02-17 20:39:07,403 - Epoch [17/100], Train Loss: 0.6243, Train Accuracy: 76.25%, Test Accuracy: 65.36%
2025-02-17 20:39:09,292 - Epoch [18/100], Train Loss: 0.5941, Train Accuracy: 77.22%, Test Accuracy: 62.97%
2025-02-17 20:39:11,020 - Epoch [19/100], Train Loss: 0.5929, Train Accuracy: 77.54%, Test Accuracy: 66.89%
2025-02-17 20:39:12,384 - Epoch [20/100], Train Loss: 0.5561, Train Accuracy: 79.00%, Test Accuracy: 64.68%
2025-02-17 20:39:13,988 - Epoch [21/100], Train Loss: 0.5671, Train Accuracy: 78.84%, Test Accuracy: 63.99%
2025-02-17 20:39:15,611 - Epoch [22/100], Train Loss: 0.5517, Train Accuracy: 78.03%, Test Accuracy: 63.99%
2025-02-17 20:39:17,374 - Epoch [23/100], Train Loss: 0.5494, Train Accuracy: 75.77%, Test Accuracy: 63.65%
2025-02-17 20:39:18,592 - Epoch [24/100], Train Loss: 0.5475, Train Accuracy: 80.45%, Test Accuracy: 64.68%
2025-02-17 20:39:19,683 - Epoch [25/100], Train Loss: 0.5157, Train Accuracy: 81.74%, Test Accuracy: 66.89%
2025-02-17 20:39:20,852 - Epoch [26/100], Train Loss: 0.4946, Train Accuracy: 81.10%, Test Accuracy: 65.87%
2025-02-17 20:39:22,971 - Epoch [27/100], Train Loss: 0.5000, Train Accuracy: 82.07%, Test Accuracy: 65.36%
2025-02-17 20:39:24,758 - Epoch [28/100], Train Loss: 0.4864, Train Accuracy: 83.36%, Test Accuracy: 66.55%
2025-02-17 20:39:26,207 - Epoch [29/100], Train Loss: 0.4635, Train Accuracy: 84.01%, Test Accuracy: 66.72%
2025-02-17 20:39:28,418 - Epoch [30/100], Train Loss: 0.4341, Train Accuracy: 84.17%, Test Accuracy: 66.38%
2025-02-17 20:39:31,008 - Epoch [31/100], Train Loss: 0.4340, Train Accuracy: 83.52%, Test Accuracy: 65.19%
2025-02-17 20:39:32,875 - Epoch [32/100], Train Loss: 0.4660, Train Accuracy: 85.62%, Test Accuracy: 63.99%
2025-02-17 20:39:34,358 - Epoch [33/100], Train Loss: 0.4293, Train Accuracy: 85.14%, Test Accuracy: 65.87%
2025-02-17 20:39:36,108 - Epoch [34/100], Train Loss: 0.4026, Train Accuracy: 86.27%, Test Accuracy: 63.48%
2025-02-17 20:39:37,567 - Epoch [35/100], Train Loss: 0.3975, Train Accuracy: 85.46%, Test Accuracy: 60.24%
2025-02-17 20:39:39,376 - Epoch [36/100], Train Loss: 0.3794, Train Accuracy: 86.59%, Test Accuracy: 65.53%
2025-02-17 20:39:41,221 - Epoch [37/100], Train Loss: 0.3618, Train Accuracy: 89.66%, Test Accuracy: 65.87%
2025-02-17 20:39:43,062 - Epoch [38/100], Train Loss: 0.3417, Train Accuracy: 89.18%, Test Accuracy: 64.16%
2025-02-17 20:39:44,925 - Epoch [39/100], Train Loss: 0.3383, Train Accuracy: 89.34%, Test Accuracy: 61.09%
2025-02-17 20:39:46,349 - Epoch [40/100], Train Loss: 0.3512, Train Accuracy: 90.31%, Test Accuracy: 65.87%
2025-02-17 20:39:47,757 - Epoch [41/100], Train Loss: 0.3016, Train Accuracy: 91.28%, Test Accuracy: 65.70%
2025-02-17 20:39:49,363 - Epoch [42/100], Train Loss: 0.2916, Train Accuracy: 92.73%, Test Accuracy: 65.70%
2025-02-17 20:39:50,778 - Epoch [43/100], Train Loss: 0.2865, Train Accuracy: 94.02%, Test Accuracy: 67.24%
2025-02-17 20:39:52,273 - Epoch [44/100], Train Loss: 0.2559, Train Accuracy: 94.99%, Test Accuracy: 66.21%
2025-02-17 20:39:54,902 - Epoch [45/100], Train Loss: 0.2865, Train Accuracy: 93.21%, Test Accuracy: 62.46%
2025-02-17 20:39:56,536 - Epoch [46/100], Train Loss: 0.3035, Train Accuracy: 89.82%, Test Accuracy: 66.21%
2025-02-17 20:39:59,266 - Epoch [47/100], Train Loss: 0.2849, Train Accuracy: 90.63%, Test Accuracy: 65.87%
2025-02-17 20:40:00,865 - Epoch [48/100], Train Loss: 0.2565, Train Accuracy: 94.35%, Test Accuracy: 67.58%
2025-02-17 20:40:01,927 - Epoch [49/100], Train Loss: 0.2282, Train Accuracy: 94.67%, Test Accuracy: 63.65%
2025-02-17 20:40:02,997 - Epoch [50/100], Train Loss: 0.2325, Train Accuracy: 95.48%, Test Accuracy: 62.46%
2025-02-17 20:40:04,208 - Epoch [51/100], Train Loss: 0.2003, Train Accuracy: 95.15%, Test Accuracy: 69.28%
2025-02-17 20:40:06,331 - Epoch [52/100], Train Loss: 0.1902, Train Accuracy: 97.09%, Test Accuracy: 66.38%
2025-02-17 20:40:08,399 - Epoch [53/100], Train Loss: 0.1713, Train Accuracy: 97.90%, Test Accuracy: 67.06%
2025-02-17 20:40:10,623 - Epoch [54/100], Train Loss: 0.1668, Train Accuracy: 95.64%, Test Accuracy: 66.55%
2025-02-17 20:40:12,574 - Epoch [55/100], Train Loss: 0.1850, Train Accuracy: 98.87%, Test Accuracy: 67.75%
2025-02-17 20:40:14,853 - Epoch [56/100], Train Loss: 0.1795, Train Accuracy: 94.83%, Test Accuracy: 67.75%
2025-02-17 20:40:16,233 - Epoch [57/100], Train Loss: 0.2180, Train Accuracy: 92.25%, Test Accuracy: 62.97%
2025-02-17 20:40:17,185 - Epoch [58/100], Train Loss: 0.1758, Train Accuracy: 95.32%, Test Accuracy: 67.24%
2025-02-17 20:40:18,487 - Epoch [59/100], Train Loss: 0.1635, Train Accuracy: 95.32%, Test Accuracy: 67.06%
2025-02-17 20:40:19,530 - Epoch [60/100], Train Loss: 0.1511, Train Accuracy: 99.03%, Test Accuracy: 66.89%
2025-02-17 20:40:20,415 - Epoch [61/100], Train Loss: 0.1455, Train Accuracy: 99.19%, Test Accuracy: 64.16%
2025-02-17 20:40:21,656 - Epoch [62/100], Train Loss: 0.1376, Train Accuracy: 98.87%, Test Accuracy: 63.82%
2025-02-17 20:40:22,561 - Epoch [63/100], Train Loss: 0.1214, Train Accuracy: 99.68%, Test Accuracy: 65.53%
2025-02-17 20:40:23,740 - Epoch [64/100], Train Loss: 0.1080, Train Accuracy: 99.52%, Test Accuracy: 67.06%
2025-02-17 20:40:24,746 - Epoch [65/100], Train Loss: 0.0952, Train Accuracy: 98.06%, Test Accuracy: 68.43%
2025-02-17 20:40:26,116 - Epoch [66/100], Train Loss: 0.1069, Train Accuracy: 98.38%, Test Accuracy: 68.94%
2025-02-17 20:40:27,681 - Epoch [67/100], Train Loss: 0.0766, Train Accuracy: 98.06%, Test Accuracy: 67.41%
2025-02-17 20:40:28,576 - Epoch [68/100], Train Loss: 0.1007, Train Accuracy: 99.68%, Test Accuracy: 64.51%
2025-02-17 20:40:29,428 - Epoch [69/100], Train Loss: 0.1140, Train Accuracy: 95.64%, Test Accuracy: 61.77%
